geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,elec_value_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp,tokeep,emissions_MtCo2_finaly,ind_val_add_2019_bln_finaly,elec_gen_GWh_finaly,emissions_MtCo2_trend,emis_int_trend,ind_val_add_2019_bln_trend,elec_gen_GWh_trend,baseyear,emissions_MtCo2_baseyear,yrs_since_final_obs,ind_val_add_multiplier,elec_gen_GWh_multiplier,ind_val_add_output,elec_gen_GWh_output,emissions_MtCo2_output,emis_int_outp,elec_carb_int_outp,population
NSW,Electricity generation,2007,0.8380169687726734,74067.82,0.0,,62.07008999999999,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-11.0,0.851150946216009,1.1144235529218502,,74067.82,62.07008999999999,,0.8380169687726734,6.883852
NSW,Electricity generation,2008,0.8396692988220857,74515.61,0.0,,62.56847,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-10.0,0.8637133332239885,1.103501642153535,,74515.61,62.56847,,0.8396692988220857,7.001782
NSW,Electricity generation,2009,0.8285027711996072,71701.8,92.04031197563977,9.001520675189438,59.40514,6.5994560412149275,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-9.0,0.8764611321944874,1.0926867715985376,6.5994560412149275,71701.8,59.40514,9.001520675189438,0.8285027711996072,7.053755000000001
NSW,Electricity generation,2010,0.7983924881014924,67476.95,105.41653336045664,7.573693259021374,53.873090000000005,7.113186150736866,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-8.0,0.8893970796771619,1.0819778922089842,7.113186150736866,67476.95,53.873090000000005,7.573693259021375,0.7983924881014925,7.144292
NSW,Electricity generation,2011,0.8115369411837575,69745.87,109.91244271101343,7.3834856288062465,56.60135,7.66593894070479,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-7.0,0.9025239526112085,1.0713739652181977,7.66593894070479,69745.87,56.60135,7.3834856288062465,0.8115369411837576,7.218528999999999
NSW,Electricity generation,2012,0.7810703834899122,64930.0,136.0645370548924,5.740440532089603,50.7149,8.834670390974164,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-6.0,0.9158445689214864,1.060873962039936,8.834670390974164,64930.0,50.7149,5.740440532089604,0.7810703834899122,7.304244000000001
NSW,Electricity generation,2013,0.7813747693768036,65653.63,136.6774165051478,5.716926682963559,51.300090000000004,8.973368532584868,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-5.0,0.929361788123435,1.0504768641686189,8.973368532584868,65653.63,51.300090000000004,5.716926682963561,0.7813747693768037,7.404032000000001
NSW,Electricity generation,2014,0.7984323789091509,60595.0,131.04580041413604,6.092773491297804,48.381009999999996,7.940720276094574,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-4.0,0.9430785119369234,1.0401816630805334,7.940720276094574,60595.0,48.381009999999996,6.0927734912978035,0.7984323789091509,7.508353
NSW,Electricity generation,2015,0.7819838544312003,62393.59,111.35600736513986,7.022376905693562,48.79078,6.947901067577517,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-3.0,0.956997684909157,1.0299873601360048,6.947901067577517,62393.59,48.79078,7.022376905693562,0.7819838544312004,7.616167999999999
NSW,Electricity generation,2016,0.7607407464978423,63046.13,109.47631913010171,6.9489068735840265,47.96176000000001,6.90205824779788,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-2.0,0.971122295046779,1.0198929664825291,6.90205824779788,63046.13,47.96176000000001,6.9489068735840265,0.7607407464978423,7.732858
NSW,Electricity generation,2017,0.7815062002447245,65077.27,110.9900422874806,7.0412280609868425,50.85829,7.2229289492537925,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,-1.0,0.9854553744573009,1.0098975029588544,7.2229289492537925,65077.27,50.85829,7.04122806098684,0.7815062002447244,7.867052
NSW,Electricity generation,2018,0.7618755459486873,65619.72,114.7469381759958,6.639615470873331,49.99406,7.529661953966157,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,0.0,1.0,1.0,7.529661953966157,65619.72,49.99406,6.63961547087333,0.7618755459486873,8.001204
NSW,Electricity generation,2019,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,1.0,1.0147592939464245,0.99019949754321,7.6407944480619525,64976.61377292613,48.94838444444444,6.406190452729683,0.7533231050713789,8.138816
NSW,Electricity generation,2020,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,2.0,1.029736424650646,0.9804950449348255,7.753567179305107,64339.81031001067,47.90270888888889,6.178151008576422,0.7445267348174895,8.275674
NSW,Electricity generation,2021,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,3.0,1.044934607229405,0.9708857008380715,7.868004356437821,63709.24784099802,46.85703333333333,5.955389856259242,0.7354824444055044,8.41028
NSW,Electricity generation,2022,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,4.0,1.0603571042522955,0.9613705331417456,7.984130545506234,63084.865201012064,45.81135777777777,5.73780169508402,0.7261861879518263,8.542527999999999
NSW,Electricity generation,2023,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,5.0,1.0760072264421345,0.9519486188698044,8.101970675133987,62466.601824623285,44.76568222222222,5.525283170872733,0.7166338637709654,8.671694
NSW,Electricity generation,2024,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,6.0,1.091888333385671,0.9426190440918331,8.221550041873602,61854.39773997374,43.72000666666666,5.317732841616731,0.7068213136672797,8.797483
NSW,Electricity generation,2025,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,7.0,1.1080038342547818,0.9333809038343941,8.342894315636853,61248.19356295987,42.6743311111111,5.115051143717331,0.6967443222181594,8.919389
NSW,Electricity generation,2026,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,8.0,1.1243571885383135,0.9242333019932443,8.466029545205291,60647.93049147213,41.62865555555555,4.9171403588039455,0.6863986160485569,9.038063000000001
NSW,Electricity generation,2027,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,9.0,1.1409519067847258,0.9151753512464124,8.59098216382209,60053.55029969123,40.58297999999999,4.723904581120071,0.6757798630967643,9.152348
NSW,Electricity generation,2028,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,10.0,1.1577915513556951,0.9062061729681282,8.717778994866432,59464.99533244014,39.53730444444444,4.5352496854676465,0.6648836718713323,9.265948
NSW,Electricity generation,2029,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,11.0,1.1748797371908406,0.8973248971435959,8.84644725761163,58882.208499591565,38.49162888888888,4.351083295700435,0.6537055906990289,9.378639
NSW,Electricity generation,2030,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,12.0,1.1922201325837383,0.8885306622846012,8.977014573068262,58305.133270530096,37.44595333333332,4.171314753757232,0.6422411069637347,9.490274000000001
NSW,Electricity generation,2031,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,13.0,1.2098164599693868,0.8798226153459477,9.109508969913511,57733.713668668795,36.40027777777777,3.9958550892258864,0.6304856463361657,9.600745
NSW,Electricity generation,2032,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,14.0,1.2276724967232977,0.8711999116427104,9.243958890508056,57167.89426601939,35.35460222222221,3.8246169894292006,0.6184345719943194,9.709902
NSW,Electricity generation,2033,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,15.0,1.2457920759723777,0.8626617147683008,9.380393197001728,56607.62017781576,34.30892666666666,3.65751477002402,0.6060831838345353,9.817706
NSW,Electricity generation,2034,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,16.0,1.2641790874177805,0.8542071965133354,9.518841177529318,56052.837057190045,33.2632511111111,3.4944643461048708,0.5934267176730591,9.924172
NSW,Electricity generation,2035,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,17.0,1.2828374781699021,0.8458355367852988,9.659332552497801,55503.49108990101,32.21757555555554,3.3353832038037057,0.5804603444380025,10.029352000000001
NSW,Electricity generation,2036,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,18.0,1.3017712535957016,0.8375459235289942,9.801897480966383,54959.528989114006,31.171899999999987,3.1801903723774414,0.5671791693515841,10.133334
NSW,Electricity generation,2037,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,19.0,1.320984478178526,0.8293375526477739,9.946566567120684,54420.89799023218,30.126224444444432,3.0288063967750958,0.5535782311025387,10.236245
NSW,Electricity generation,2038,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,20.0,1.340481276390627,0.8212096279255411,10.093370866842497,53887.545845778186,29.080548888888874,2.881153310676488,0.539652501008583,10.338213
NSW,Electricity generation,2039,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,21.0,1.3602658335785547,0.8131613609495173,10.242341894376503,53359.42082032626,28.03487333333332,2.7371546099945854,0.5253968821688177,10.439335
NSW,Electricity generation,2040,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,22.0,1.3803423968616189,0.8051919710337648,10.393511629095386,52836.47168548376,26.98919777777776,2.5967352268337054,0.5108062086059533,10.539716
NSW,Electricity generation,2041,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,23.0,1.4007152760436117,0.7973006851434609,10.546912522364785,52318.64771492206,25.943522222222207,2.459821503895934,0.4958752443982364,10.639457
NSW,Electricity generation,2042,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,24.0,1.4213888445379863,0.7894867378199121,10.702577504509591,51805.89867945604,24.897846666666652,2.3263411693282112,0.4805986828009617,10.738636999999999
NSW,Electricity generation,2043,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,25.0,1.4423675403066911,0.7817493711063049,10.860539991883039,51298.17484217182,23.852171111111094,2.1962233120026955,0.4649711453574448,10.837342999999999
NSW,Electricity generation,2044,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,26.0,1.463655866812859,0.7740878344741835,11.020833894040141,50795.42695360227,22.80649555555554,2.069398357223119,0.4489871809993353,10.935628999999999
NSW,Electricity generation,2045,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,27.0,1.4852583939875588,0.766501384750648,11.183493621016998,50297.60624694979,21.76081999999998,1.9457980428499684,0.4326412651361441,11.033558
NSW,Electricity generation,2046,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,28.0,1.5071797592108154,0.7589892860462664,11.348554090717549,49804.66443335591,20.715144444444427,1.8253553958374484,0.4159277987338627,11.131195
NSW,Electricity generation,2047,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,29.0,1.529424668307109,0.7515508096836927,11.516050736409348,49316.553697217205,19.66946888888887,1.708004709175302,0.39884110738254525,11.228603999999999
NSW,Electricity generation,2048,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,30.0,1.5519978965555665,0.7441852341269851,11.686019514329953,48833.22669154721,18.623793333333314,1.593681519228676,0.3813754403527261,11.325872
NSW,Electricity generation,2049,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,31.0,1.5749042897150627,0.7368918449116169,11.8584969114056,48354.636533383724,17.578117777777756,1.4823225834693246,0.3635249696405419,11.423064
NSW,Electricity generation,2050,,,,,,,,,,0,49.99406,7.529661953966157,65619.72,-1.0456755555555561,0.9667498560914957,1.0147592939464245,0.99019949754321,2005,56.35398000000001,32.0,1.5981487650644521,0.729669934575172,12.033519953083802,47880.73679924111,16.5324422222222,1.3738658585915646,0.34528378900143064,11.520244
NSW,"Gas, Water & Waste Services",2005,,,,,7.150019999999998,,,,,1,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-13.0,0.6075259456028405,,,,7.150019999999998,,,6.718023
NSW,"Gas, Water & Waste Services",2006,,,,,2.1247281279202426,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-12.0,0.6312678757325306,,,,2.1247281279202426,,,6.786160000000001
NSW,"Gas, Water & Waste Services",2007,,,,,2.354931842506573,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-11.0,0.6559376333078843,,,,2.354931842506573,,,6.883852
NSW,"Gas, Water & Waste Services",2008,,,,,3.4701321804593377,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-10.0,0.6815714775447375,,,,3.4701321804593377,,,7.001782
NSW,"Gas, Water & Waste Services",2009,,,,2.3170067895526865,8.81219999999999,3.8032689587850728,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-9.0,0.708207084658109,,3.8032689587850728,,8.81219999999999,2.3170067895526865,,7.053755000000001
NSW,"Gas, Water & Waste Services",2010,,,,2.492973301168654,10.787129999999998,4.327013849263134,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-8.0,0.7358836032381012,,4.327013849263134,,10.787129999999998,2.4929733011686537,,7.144292
NSW,"Gas, Water & Waste Services",2011,,,,0.7526046012643667,3.760480000000008,4.996621059295209,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-7.0,0.7646417117898718,,4.996621059295209,,3.760480000000008,0.7526046012643666,,7.218528999999999
NSW,"Gas, Water & Waste Services",2012,,,,1.5286052706530084,8.751019999999997,5.7248396090258336,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-6.0,0.7945236785222518,,5.7248396090258336,,8.751019999999997,1.5286052706530084,,7.304244000000001
NSW,"Gas, Water & Waste Services",2013,,,,0.878493284053667,5.3548000000000044,6.095436467415135,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-5.0,0.8255734234728838,,6.095436467415135,,5.3548000000000044,0.8784932840536669,,7.404032000000001
NSW,"Gas, Water & Waste Services",2014,,,,1.2224554863980517,7.030059999999999,5.750769723905427,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-4.0,0.8578365830611919,,5.750769723905427,,7.030059999999999,1.2224554863980517,,7.508353
NSW,"Gas, Water & Waste Services",2015,,,,0.655339833396437,3.3603099999999984,5.1275839324224854,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-3.0,0.8913605771640631,,5.1275839324224854,,3.3603099999999984,0.6553398333964369,,7.616167999999999
NSW,"Gas, Water & Waste Services",2016,,,,1.5079380960638624,7.4384199999999945,4.932841752202121,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-2.0,0.9261946788128249,,4.932841752202121,,7.4384199999999945,1.5079380960638626,,7.732858
NSW,"Gas, Water & Waste Services",2017,,,,0.7000703219839922,3.6064199999999933,5.151511050746209,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,-1.0,0.9623900866139597,,5.151511050746209,,3.6064199999999933,0.7000703219839923,,7.867052
NSW,"Gas, Water & Waste Services",2018,,,,0.825271980707435,4.431940000000004,5.370278046033844,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,0.0,1.0,1.0,5.370278046033844,,4.431940000000004,0.825271980707435,,8.001204
NSW,"Gas, Water & Waste Services",2019,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,1.0,1.0390796974212044,,5.580146887140584,,3.9452444444444503,0.7070144432104902,,8.138816
NSW,"Gas, Water & Waste Services",2020,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,2.0,1.0796866175929418,,5.798217339055914,,3.4585488888888967,0.5964848653727819,,8.275674
NSW,"Gas, Water & Waste Services",2021,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,3.0,1.1218804439181975,,6.024809918248599,,2.9718533333333426,0.4932692273546872,,8.41028
NSW,"Gas, Water & Waste Services",2022,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,4.0,1.1657231922092872,,6.260257666874026,,2.485157777777789,0.3969737205751019,,8.542527999999999
NSW,"Gas, Water & Waste Services",2023,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,5.0,1.2112793018377066,,6.504906642274238,,1.9984622222222348,0.30722381305745144,,8.671694
NSW,"Gas, Water & Waste Services",2024,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,6.0,1.258615730446092,,6.759116425607499,,1.5117666666666807,0.22366335649127472,,8.797483
NSW,"Gas, Water & Waste Services",2025,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,7.0,1.3078020523614935,,7.023260650354932,,1.025071111111127,0.14595373319361618,,8.919389
NSW,"Gas, Water & Waste Services",2026,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,8.0,1.3589105608546108,,7.297727551481055,,0.5383755555555729,0.07377304123203544,,9.038063000000001
NSW,"Gas, Water & Waste Services",2027,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,9.0,1.4120163743952883,,7.582920536055322,,0.05168000000001882,0.006815316045353556,,9.152348
NSW,"Gas, Water & Waste Services",2028,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,10.0,1.4671975470604421,,7.8792587761734,,-0.43501555555553484,-0.05521021303057167,,9.265948
NSW,"Gas, Water & Waste Services",2029,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,11.0,1.5245351832566976,,8.187177825049627,,-0.9217111111110885,-0.1125798328565682,,9.378639
NSW,"Gas, Water & Waste Services",2030,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,12.0,1.5841135569263498,,8.50713025718616,,-1.408406666666643,-0.1655560246625977,,9.490274000000001
NSW,"Gas, Water & Waste Services",2031,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,13.0,1.6460202354118594,,8.839586333559769,,-1.8951022222221967,-0.2143881116956097,,9.600745
NSW,"Gas, Water & Waste Services",2032,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,14.0,1.7103462081609346,,9.185034692803898,,-2.3817977777777504,-0.2593128776795794,,9.709902
NSW,"Gas, Water & Waste Services",2033,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,15.0,1.7771860204613683,,9.543983069401941,,-2.868493333333305,-0.3005551573671279,,9.817706
NSW,"Gas, Water & Waste Services",2034,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,16.0,1.846637912402193,,9.916959039947265,,-3.3551888888888586,-0.33832840040717765,,9.924172
NSW,"Gas, Water & Waste Services",2035,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,17.0,1.9188039632653953,,10.304510798566882,,-3.8418844444444122,-0.3728352097004672,,10.029352000000001
NSW,"Gas, Water & Waste Services",2036,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,18.0,1.9937902415604147,,10.70720796264841,,-4.328579999999967,-0.4042678553643503,,10.133334
NSW,"Gas, Water & Waste Services",2037,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,19.0,2.071706960921946,,11.12564241005462,,-4.81527555555552,-0.432808765380037,,10.236245
NSW,"Gas, Water & Waste Services",2038,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,20.0,2.1526686421001786,,11.560429149056075,,-5.301971111111074,-0.45863099394921575,,10.338213
NSW,"Gas, Water & Waste Services",2039,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,21.0,2.2367942812815684,,12.012207222260459,,-5.788666666666629,-0.48189866854272567,,10.439335
NSW,"Gas, Water & Waste Services",2040,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,22.0,2.3242075249875325,,12.481640645867204,,-6.275362222222181,-0.5027674165815706,,10.539716
NSW,"Gas, Water & Waste Services",2041,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,23.0,2.4150368518081318,,12.9694193856279,,-6.762057777777736,-0.5213847726499715,,10.639457
NSW,"Gas, Water & Waste Services",2042,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,24.0,2.5094157612378516,,13.47626037094694,,-7.2487533333332905,-0.53789056710129,,10.738636999999999
NSW,"Gas, Water & Waste Services",2043,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,25.0,2.6074829698910285,,14.002908548612917,,-7.735448888888843,-0.5524172968804465,,10.837342999999999
NSW,"Gas, Water & Waste Services",2044,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,26.0,2.709382615385313,,14.550137977709506,,-8.222144444444398,-0.5650904793508175,,10.935628999999999
NSW,"Gas, Water & Waste Services",2045,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,27.0,2.8152644681928427,,15.118752967315169,,-8.708839999999952,-0.5760289898794803,,11.033558
NSW,"Gas, Water & Waste Services",2046,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,28.0,2.9252841517704873,,15.709589258663783,,-9.195535555555505,-0.5853453839020138,,11.131195
NSW,"Gas, Water & Waste Services",2047,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,29.0,3.0396033712927224,,16.323515253503768,,-9.68223111111106,-0.5931462041567801,,11.228603999999999
NSW,"Gas, Water & Waste Services",2048,,,,,,,,,,0,4.431940000000004,5.370278046033844,,-0.48669555555555394,0.8916317661017594,1.0390796974212044,,2005,7.150019999999998,30.0,3.158390151323315,,16.96143329046111,,-10.168926666666614,-0.5995322737486747,,11.325872
